id,lat,lng
1,3103.128561,12144.949293
2,3103.128561,12144.949293
3,3103.128561,12144.949293
4,3103.128561,12144.949293
5,3103.128561,12144.949293
6,3103.128561,12144.949293
7,3103.128561,12144.949293
8,3103.128561,12144.949293
