id,lat,lng
1,3101.595052,12126.300368
2,3101.595052,12126.300368
3,3101.587421,12126.29953
4,3101.588783,12126.300046
5,3101.594445,12126.301355
6,3101.594445,12126.301355
7,3101.594445,12126.301355
