id,lat,lng
0,31.031998996373826,121.44542301284034
1,31.031803171823917,121.4455095192339
3,31.03154576809617,121.4456237465023
4,31.031396118965013,121.44569519476741
5,31.03124376603061,121.44576375225805
6,31.031040841040294,121.44585182025725
7,31.030887522095703,121.44590787134713
8,31.030730031557837,121.44598071293055
9,31.03052534337216,121.44606259898372
10,31.030363678534215,121.44613098871721
